trade_date,ts_code,name,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount
20260126,002728.SZ,特一药业,U,13.19,13.19,10.79,0,98346644.0,95524,95524,98346644.0
20260126,002842.SZ,翔鹭钨业,U,24.51,24.51,20.05,0,99503148.0,102133,102133,99503148.0
20260126,002995.SZ,天地在线,U,25.1,25.1,20.54,3,60124966.0,93000,102918,60124966.0
20260126,003042.SZ,中农联合,U,21.0,21.0,17.18,2,385136640.0,94418,94533,385136640.0
20260126,300017.SZ,网宿科技,U,13.78,13.78,9.18,0,465025212.0,141903,141903,465025212.0
20260126,300139.SZ,晓程科技,U,52.9,52.9,35.26,9,28701900.0,104303,144606,28701900.0
20260126,300463.SZ,迈克生物,U,14.2,14.2,9.46,0,21608736.0,130936,130936,21608736.0
20260126,300639.SZ,凯普生物,U,7.25,7.25,4.83,0,76115328.0,130036,130036,76115328.0
20260126,300871.SZ,回盛生物,U,32.62,32.62,21.74,1,41993096.0,100048,101627,41993096.0
20260126,301207.SZ,华兰疫苗,U,23.34,23.34,15.56,0,74182689.0,95733,95733,74182689.0
20260126,301548.SZ,崇德科技,U,81.58,81.58,54.38,0,72265929.0,93524,93524,72265929.0
20260126,600078.SH,澄星股份,U,13.41,13.41,10.97,0,45549733.0,100157,100157,45549733.0
20260126,600173.SH,卧龙新能,U,8.71,8.71,7.13,0,58205446.0,145234,145234,58205446.0
20260126,600489.SH,中金黄金,U,33.0,33.0,27.0,0,78812283.0,135247,135247,78812283.0
20260126,600531.SH,豫光金铅,U,18.63,18.63,15.25,0,337934469.0,92503,92503,337934469.0
20260126,600589.SH,大位科技,U,10.54,10.54,8.62,2,105455862.0,93046,110901,105455862.0
20260126,600736.SH,苏州高新,U,7.88,7.88,6.44,0,124480257.0,93309,93309,124480257.0
20260126,600759.SH,洲际油气,U,4.84,4.84,3.96,2,89300037.0,104931,141852,89300037.0
20260126,600789.SH,鲁抗医药,U,10.23,10.23,8.37,1,83516891.0,100023,100141,83516891.0
20260126,600791.SH,京能置业,U,5.97,5.97,4.89,1,23135200.0,100454,134906,23135200.0
20260126,600916.SH,中国黄金,U,10.14,10.14,8.3,4,270342327.0,94226,94620,270342327.0
20260126,600986.SH,浙文互联,U,13.26,13.26,10.85,5,308556155.0,92503,142748,308556155.0
20260126,601069.SH,西部黄金,U,37.75,37.75,30.89,0,80337964.0,140318,140318,80337964.0
20260126,601168.SH,西部矿业,U,34.9,34.9,28.56,3,,130110,,
20260126,601212.SH,白银有色,U,11.41,11.41,9.33,13,177832871.0,100258,140131,177832871.0
20260126,601226.SH,华电科工,U,10.62,10.62,8.69,4,17147583.0,101125,133034,17147583.0
20260126,601615.SH,明阳智能,U,23.82,23.82,19.49,0,871424329.0,92503,92503,871424329.0
20260126,601869.SH,长飞光纤,U,123.84,123.84,101.32,1,141400759.0,93937,105904,141400759.0
20260126,601958.SH,金钼股份,U,21.92,21.92,17.94,2,18351796.0,140014,144108,18351796.0
20260126,603045.SH,福达合金,U,28.93,28.93,23.67,1,77849472.0,92503,93833,77849472.0
20260126,603132.SH,金徽股份,U,18.33,18.33,14.99,0,55512405.0,93420,93420,55512405.0
20260126,603271.SH,永杰新材,U,47.14,47.14,38.57,0,89177613.0,92504,92504,89177613.0
20260126,603331.SH,百达精工,U,15.7,15.7,12.84,0,119705105.0,92504,92504,119705105.0
20260126,603353.SH,和顺石油,U,34.93,34.93,28.58,0,66482269.0,104215,104215,66482269.0
20260126,603578.SH,三星新材,U,14.98,14.98,12.26,0,32937245.0,145025,145025,32937245.0
20260126,603619.SH,中曼石油,U,31.05,31.05,25.41,0,57236949.0,135214,135214,57236949.0
20260126,603895.SH,天永智能,U,34.39,34.39,28.13,2,13776634.0,94618,95621,13776634.0
20260126,603958.SH,哈森股份,U,15.11,15.11,12.37,0,92300946.0,95335,95335,92300946.0
20260126,605056.SH,咸亨国际,U,21.27,21.27,17.41,0,79907136.0,142923,142923,79907136.0
20260126,688158.SH,优刻得-W,U,39.13,39.13,26.09,4,85078793.0,93159,142359,85078793.0
20260126,688317.SH,之江生物,U,25.55,25.55,17.03,0,96016133.0,94415,94415,96016133.0
20260126,688323.SH,瑞华泰,U,31.09,31.09,20.73,9,19652144.0,94036,133724,19652144.0
20260126,688670.SH,金迪克,U,25.28,25.28,16.86,0,80585688.0,135742,135742,80585688.0
